item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id
B07YFGN762,SHOES_CLOTHING_PERSONAL, with cushion tennis athletics Concept 3 by Outdoor womens Concept 3 for women concept 3 foam women sneakers flat Concept 3 womens clog sandals Knit durable women bobs sneakers Flexible concept 3 jogging sports comfortable Cushioned sneaker outdoor running Form Fit Traction womens Concept 3 sneakers Breathable women walking training summer for women Concept 3 Grey water women and crocband pool clog women sneaker walk Multisport women 7 Concept 3 women by womens flats concept 3 for women womens running tennis for women womens walking work classics running sneakers womens sneaker womens sneakers superstars women sneakers for women Adult clog addiass for women traction flats walking for women cloudfoam shoe for women footwear indoor women Concept 3 women concept 3 Training flats women gym sports women run women sports cushion women casual runners walking mesh sneaker for women nubuck for women Sneaker Indoor womens tennis running women shoe womens sneakers Concept 3 slip cleo women sneakers comfortable clog shoe originals , with cushion tennis athletics Concept 3 by Outdoor womens Concept 3 for women concept 3 foam women sneakers flat Concept 3 womens clog sandals Knit durable women bobs sneakers Flexible concept 3 jogging sports comfortable Cushioned sneaker outdoor running Form Fit Traction womens Concept 3 sneakers Breathable women walking training summer for women Concept 3 Grey water women and crocband pool clog women sneaker walk Multisport women 7 Concept 3 women by womens flats concept 3 for women womens running tennis for women womens walking work classics running sneakers womens sneaker womens sneakers superstars women sneakers for women Adult clog addiass for women traction flats walking for women cloudfoam shoe for women footwear indoor women Concept 3 women concept 3 Training flats women gym sports women run women sports cushion women casual runners walking mesh sneaker for women nubuck for women Sneaker Indoor womens tennis running women shoe womens sneakers Concept 3 slip cleo women sneakers comfortable clog shoe originals ,Concept 3 by Skechers Women s Liana Fashion Slip on Sneaker PNK 6 Medium US,SHOES,Concept 3 by Skechers, with cushion tennis athletics Concept 3 by Outdoor womens Concept 3 for women concept 3 foam women sneakers flat Concept 3 womens clog sandals Knit durable women bobs sneakers Flexible concept 3 jogging sports comfortable Cushioned sneaker outdoor running Form Fit Traction womens Concept 3 sneakers Breathable women walking training summer for women Concept 3 Grey water women and crocband pool clog women sneaker walk Multisport women 7 Concept 3 women by womens flats concept 3 for women womens running tennis for women womens walking work classics running sneakers womens sneaker womens sneakers superstars women sneakers for women Adult clog addiass for women traction flats walking for women cloudfoam shoe for women footwear indoor women Concept 3 women concept 3 Training flats women gym sports women run women sports cushion women casual runners walking mesh sneaker for women nubuck for women Sneaker Indoor womens tennis running women shoe womens sneakers Concept 3 slip cleo women sneakers comfortable clog shoe originals  with cushion tennis athletics Concept 3 by Outdoor womens Concept 3 for women concept 3 foam women sneakers flat Concept 3 womens clog sandals Knit durable women bobs sneakers Flexible concept 3 jogging sports comfortable Cushioned sneaker outdoor running Form Fit Traction womens Concept 3 sneakers Breathable women walking training summer for women Concept 3 Grey water women and crocband pool clog women sneaker walk Multisport women 7 Concept 3 women by womens flats concept 3 for women womens running tennis for women womens walking work classics running sneakers womens sneaker womens sneakers superstars women sneakers for women Adult clog addiass for women traction flats walking for women cloudfoam shoe for women footwear indoor women Concept 3 women concept 3 Training flats women gym sports women run women sports cushion women casual runners walking mesh sneaker for women nubuck for women Sneaker Indoor womens tennis running women shoe womens sneakers Concept 3 slip cleo women sneakers comfortable clog shoe originals Concept 3 by Skechers Women s Liana Fashion Slip on Sneaker PNK 6 Medium US,text828
B082PN2TDG,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Black Knit 10 Wide US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Black Knit 10 Wide US,text829
B01NCW4IYW,SHOES_CLOTHING_PERSONAL, slipper womens shoes slippers indoor slippers open toe slippers house shoes slippers women house slippers ladies slippers womens house shoes , slipper womens shoes slippers indoor slippers open toe slippers house shoes slippers women house slippers ladies slippers womens house shoes ,find Women s Almoq 1w305 Open Back Slippers Brown Choco 8,SHOES,find., slipper womens shoes slippers indoor slippers open toe slippers house shoes slippers women house slippers ladies slippers womens house shoes  slipper womens shoes slippers indoor slippers open toe slippers house shoes slippers women house slippers ladies slippers womens house shoes find Women s Almoq 1w305 Open Back Slippers Brown Choco 8,text830
B07NC3S9P6,SHOES_CLOTHING_PERSONAL, woman women , woman women ,Amazon Brand find Women s Chelsea Boots Red Plum US 7 5,BOOT,find., woman women  woman women Amazon Brand find Women s Chelsea Boots Red Plum US 7 5,text831
B0746MD13R,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Sand 10 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Sand 10 B US,text832
B0789623BR,SHOES_CLOTHING_PERSONAL, formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her , formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her ,Amazon Brand 206 Collective Women s Adelaide D Orsay Dress Pump black suede 9 5 B US,SHOES,206 Collective, formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her  formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her Amazon Brand 206 Collective Women s Adelaide D Orsay Dress Pump black suede 9 5 B US,text833
B07FQXWFS2,SHOES_CLOTHING_PERSONAL, women woman clothing sandals casual summer spring , women woman clothing sandals casual summer spring ,Amazon Essentials Women s Casual Thong with Ankle Strap Sandal tan 7 5 B US,SANDAL,Amazon Essentials, women woman clothing sandals casual summer spring  women woman clothing sandals casual summer spring Amazon Essentials Women s Casual Thong with Ankle Strap Sandal tan 7 5 B US,text834
B076RQ9GJT,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her , zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her ,Amazon Brand The Fix Women s Veronica Platform Peep Toe Pump Black Patent Synthetic 10 B US,SHOES,The Fix, zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her  zapatos shoe ladies mujer womans pumps dress heels designer spring summer dressy fancy date night gifts for her Amazon Brand The Fix Women s Veronica Platform Peep Toe Pump Black Patent Synthetic 10 B US,text835
B07Z9LYQ8R,SHOES_CLOTHING_PERSONAL,,,find Men s Albie Chukka Boots Blue Navy Women 2,BOOT,find.,find Men s Albie Chukka Boots Blue Navy Women 2,text836
B01N4OPL1J,SHOES_CLOTHING_PERSONAL, fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric , fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric ,Amazon Brand find Women s Shoes with Plaited Leather and Gum Rubber Sole Multicolour Tan Cuoio US 10 5,SANDAL,find., fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric  fall winter spring summer coat jackets raincoat parka deal wool affordable reasonable cheap gifts evening wear weekend workwear office flats leather fabric Amazon Brand find Women s Shoes with Plaited Leather and Gum Rubber Sole Multicolour Tan Cuoio US 10 5,text837
B07P43K95N,SHOES_CLOTHING_PERSONAL, farmhouse and , farmhouse and ,Stone Beam Acorn Swatch Stone Beam,SWATCH,Stone & Beam, farmhouse and  farmhouse and Stone Beam Acorn Swatch Stone Beam,text838
B07THKW5LF,SHOES_CLOTHING_PERSONAL,,,find Arbor Chelsea Boots Black 10 5 UK,BOOT,find.,find Arbor Chelsea Boots Black 10 5 UK,text839
B078FBX4HJ,SHOES_CLOTHING_PERSONAL, designer spring summer dressy fancy date night zapatos shoe ladies mujer womans botas botines gifts her , designer spring summer dressy fancy date night zapatos shoe ladies mujer womans botas botines gifts her ,La soluci n de la mujer Becca punta calcet n para botas,BOOT,The Fix, designer spring summer dressy fancy date night zapatos shoe ladies mujer womans botas botines gifts her  designer spring summer dressy fancy date night zapatos shoe ladies mujer womans botas botines gifts her La soluci n de la mujer Becca punta calcet n para botas,text840
B07RRWD8MN,SHOES_CLOTHING_PERSONAL, UK , UK ,find Addison Mocassins Brown Casual Tan 11 US,SHOES,find., UK  UK find Addison Mocassins Brown Casual Tan 11 US,text841
B0748R3BHM,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green plaid 8 5 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe green plaid 8 5 D US,text842
B07Z9LD5TN,SHOES_CLOTHING_PERSONAL,,,find Mens Men s Chelsea Boots Charcoal Suede Look US 7,BOOT,find.,find Mens Men s Chelsea Boots Charcoal Suede Look US 7,text843
B0789BZCGF,SHOES_CLOTHING_PERSONAL, formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her , formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her ,Amazon Brand 206 Collective Women s Myrtle Gladiator Fashion Sandal Flat black suede 8 5 B US,SANDAL,206 Collective, formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her  formal casual designer women woman ladies work wear business office prom wedding guest bridesmaid cocktail party birthday fancy spring summer fall gifts for her Amazon Brand 206 Collective Women s Myrtle Gladiator Fashion Sandal Flat black suede 8 5 B US,text844
B077141QYX,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office spring fall , zapatos shoe para de ladies mujer womans designer cocktail work wear business office spring fall ,Amazon Brand The Fix Women s Luisa Single Strap Feather Block Heel Mule,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office spring fall  zapatos shoe para de ladies mujer womans designer cocktail work wear business office spring fall Amazon Brand The Fix Women s Luisa Single Strap Feather Block Heel Mule,text845
B082QG4CBW,SHOES_CLOTHING_PERSONAL, Slide Sandal Womens slide sandal womens h band slide sandal womens slides , Slide Sandal Womens slide sandal womens h band slide sandal womens slides ,Amazon Essentials Women s H Band Flat Sandal White 9 B US,SANDAL,Amazon Essentials, Slide Sandal Womens slide sandal womens h band slide sandal womens slides  Slide Sandal Womens slide sandal womens h band slide sandal womens slides Amazon Essentials Women s H Band Flat Sandal White 9 B US,text846
B07PHVNJVP,SHOES_CLOTHING_PERSONAL, Women sandals ankle strap sandal strap sandal sandals , Women sandals ankle strap sandal strap sandal sandals ,Amazon Essentials Women s Sox Sandal Gold 5 B US,SANDAL,Amazon Essentials, Women sandals ankle strap sandal strap sandal sandals  Women sandals ankle strap sandal strap sandal sandals Amazon Essentials Women s Sox Sandal Gold 5 B US,text847
B07W6W2C7R,SHOES_CLOTHING_PERSONAL,,,find Shoe Boot Leather Slingback Courts Elfenbein Bone 40 EU,BOOT,find.,find Shoe Boot Leather Slingback Courts Elfenbein Bone 40 EU,text848
B07NZP182R,SHOES_CLOTHING_PERSONAL, women mujer heel woman toe wedge leather platform sandal espadrille , women mujer heel woman toe wedge leather platform sandal espadrille ,Amazon Brand find Women s Suede Leather Wedge Heel Espadrille Shoes,SANDAL,find., women mujer heel woman toe wedge leather platform sandal espadrille  women mujer heel woman toe wedge leather platform sandal espadrille Amazon Brand find Women s Suede Leather Wedge Heel Espadrille Shoes,text849
B0812CBK23,SHOES_CLOTHING_PERSONAL,,,find Women s Moccasin Green Green 2,SHOES,find.,find Women s Moccasin Green Green 2,text850
B07NQGHD9K,SHOES_CLOTHING_PERSONAL, Women sandals women heels heeled sandal sandals heels , Women sandals women heels heeled sandal sandals heels ,Amazon Essentials Women s Nola Heeled Sandal Leopard 9 5 B US,SANDAL,Amazon Essentials, Women sandals women heels heeled sandal sandals heels  Women sandals women heels heeled sandal sandals heels Amazon Essentials Women s Nola Heeled Sandal Leopard 9 5 B US,text851
B01GGNW7QY,SHOES_CLOTHING_PERSONAL, holder blocking organizer sleek ID rfid travel passport card cards leather wallet international organize professional credit , holder blocking organizer sleek ID rfid travel passport card cards leather wallet international organize professional credit ,AmazonBasics Leather RFID Blocking Passport Holder Wallet 6 x 4 Inches Brown,WALLET,AmazonBasics, holder blocking organizer sleek ID rfid travel passport card cards leather wallet international organize professional credit  holder blocking organizer sleek ID rfid travel passport card cards leather wallet international organize professional credit AmazonBasics Leather RFID Blocking Passport Holder Wallet 6 x 4 Inches Brown,text852
B07RW5HMWG,SHOES_CLOTHING_PERSONAL, UK , UK ,Amazon Brand find Men s Moccasins Black Smart Black Black 9 UK,SHOES,find., UK  UK Amazon Brand find Men s Moccasins Black Smart Black Black 9 UK,text853
B07QDS9KX3,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Women s Shelly Sneaker,SHOES,Amazon Essentials,Amazon Essentials Women s Shelly Sneaker,text854
