item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id,price,rating,sponsor,small_business
B07HSHTN13,FURNITURE, shop rustic low 24 furniture para barra counter state angel iowa stool swivel inches barstools kitchen products farmhouse auto back signature cyclones backs metal barstool line tractor by american creepers modern decor saddle de tools chairs creeper tall university navy gray white high inch , shop rustic low 24 furniture para barra counter state angel iowa stool swivel inches barstools kitchen products farmhouse auto back signature cyclones backs metal barstool line tractor by american creepers modern decor saddle de tools chairs creeper tall university navy gray white high inch ,Stone Beam Classic Taburete 38 6 H 2 unidades color negro,STOOL_SEATING,Stone & Beam, shop rustic low 24 furniture para barra counter state angel iowa stool swivel inches barstools kitchen products farmhouse auto back signature cyclones backs metal barstool line tractor by american creepers modern decor saddle de tools chairs creeper tall university navy gray white high inch  shop rustic low 24 furniture para barra counter state angel iowa stool swivel inches barstools kitchen products farmhouse auto back signature cyclones backs metal barstool line tractor by american creepers modern decor saddle de tools chairs creeper tall university navy gray white high inch Stone Beam Classic Taburete 38 6 H 2 unidades color negro,text640,200-500,star 4-5,yes,no
B088HFR6W1,FURNITURE, pared shelfs repisas modern white walls de bedroom bedrooms shelf , pared shelfs repisas modern white walls de bedroom bedrooms shelf ,AmazonBasics Floating Cube Shelves 24 Inch Espresso 2 Pack,SHELF,AmazonBasics, pared shelfs repisas modern white walls de bedroom bedrooms shelf  pared shelfs repisas modern white walls de bedroom bedrooms shelf AmazonBasics Floating Cube Shelves 24 Inch Espresso 2 Pack,text641,500-1000,star 4-5,no,no
B082QCSFK7,FURNITURE, furniture elderly electric room studio swivel mid century set clearance signature glider reclining leather living tufted boy egg 2 recliner lazy baxton by ashley kieran lift lazyboy blue gdf massage chairs navy power recliners yandel accent , furniture elderly electric room studio swivel mid century set clearance signature glider reclining leather living tufted boy egg 2 recliner lazy baxton by ashley kieran lift lazyboy blue gdf massage chairs navy power recliners yandel accent ,Marca Amazon Rivet Bigelow Silla tapizada moderna con patas cuadradas 44 1 color gris claro,CHAIR,Rivet, furniture elderly electric room studio swivel mid century set clearance signature glider reclining leather living tufted boy egg 2 recliner lazy baxton by ashley kieran lift lazyboy blue gdf massage chairs navy power recliners yandel accent  furniture elderly electric room studio swivel mid century set clearance signature glider reclining leather living tufted boy egg 2 recliner lazy baxton by ashley kieran lift lazyboy blue gdf massage chairs navy power recliners yandel accent Marca Amazon Rivet Bigelow Silla tapizada moderna con patas cuadradas 44 1 color gris claro,text642,200-500,star 4-5,yes,no
B084W32QRG,FURNITURE, farmhouse faux leather living armen , farmhouse faux leather living armen ,Stone Beam Vivianne Silla de comedor tapizada con ruedas Linen,CHAIR,Stone & Beam, farmhouse faux leather living armen  farmhouse faux leather living armen Stone Beam Vivianne Silla de comedor tapizada con ruedas Linen,text643,500-1000,star 0- 1,yes,no
B07KRBL7SW,FURNITURE,,,Linen Swatch Ravenna Home,SOFA,Ravenna Home,Linen Swatch Ravenna Home,text644,500-1000,star 4-5,yes,no
B074MH1W2D,FURNITURE, spice roasted seasoning dried ground , spice roasted seasoning dried ground ,Whole Foods Market Organic Maca Powder 4 oz,PANTRY,Whole Foods Market, spice roasted seasoning dried ground  spice roasted seasoning dried ground Whole Foods Market Organic Maca Powder 4 oz,text645,under 50,star 4-5,yes,yes
B07KRBQY8L,FURNITURE,,,Aqua Swatch Ravenna Home,CHAIR,Ravenna Home,Aqua Swatch Ravenna Home,text646,over 1000,star 3-4,yes,no
B085GX69W8,FURNITURE, chairs ottomans motion euro black ekornes mac farmhouse matching oslo small swivel recliners ottoman collection leather stressless , chairs ottomans motion euro black ekornes mac farmhouse matching oslo small swivel recliners ottoman collection leather stressless ,Amazon Brand Stone Beam Dunburough Upholstered Power Recliner Chair 37 W Brown,CHAIR,Stone & Beam, chairs ottomans motion euro black ekornes mac farmhouse matching oslo small swivel recliners ottoman collection leather stressless  chairs ottomans motion euro black ekornes mac farmhouse matching oslo small swivel recliners ottoman collection leather stressless Amazon Brand Stone Beam Dunburough Upholstered Power Recliner Chair 37 W Brown,text647,over 1000,star 4-5,yes,no
B07QD6TXWS,FURNITURE, black stands night mid modern coaster century bedrooms nightstands stand , black stands night mid modern coaster century bedrooms nightstands stand ,Rivet Adwin 5017 Almacenamiento de medios CB 193 Blanco,TABLE,Rivet, black stands night mid modern coaster century bedrooms nightstands stand  black stands night mid modern coaster century bedrooms nightstands stand Rivet Adwin 5017 Almacenamiento de medios CB 193 Blanco,text648,200-500,star 2-3,no,no
B07KR8HQZT,FURNITURE,,,Brown Swatch Ravenna Home,CHAIR,Ravenna Home,Brown Swatch Ravenna Home,text649,200-500,star 4-5,yes,no
B0725YNDBW,FURNITURE, delta glass furniture cherry ave stands dresser night craft small mid desks tone for nightstand set with stand yard mirrored side entryway farmhouse acadian steel table mirror usb green bedside 2 drawers blue egyptian dressers chairside and occasional of adirondack console chest eames six , delta glass furniture cherry ave stands dresser night craft small mid desks tone for nightstand set with stand yard mirrored side entryway farmhouse acadian steel table mirror usb green bedside 2 drawers blue egyptian dressers chairside and occasional of adirondack console chest eames six ,Stone Beam End Tables,TABLE,Stone & Beam, delta glass furniture cherry ave stands dresser night craft small mid desks tone for nightstand set with stand yard mirrored side entryway farmhouse acadian steel table mirror usb green bedside 2 drawers blue egyptian dressers chairside and occasional of adirondack console chest eames six  delta glass furniture cherry ave stands dresser night craft small mid desks tone for nightstand set with stand yard mirrored side entryway farmhouse acadian steel table mirror usb green bedside 2 drawers blue egyptian dressers chairside and occasional of adirondack console chest eames six Stone Beam End Tables,text650,500-1000,star 3-4,yes,no
B0010SN0R6,FURNITURE, low furniture black Outdoor Patio Cushions modway woven 099967369039 patio swivel Patio Cushions for cast set outdoor rattan picnic clearance pool rocker sets flat daybed steamer soccer Chaise Cushions adults trex double green 2 casual ohana team foldable sports chairs chair folding bench lafuma sojourn zero white aluminum lounges wicker bamboo , low furniture black Outdoor Patio Cushions modway woven 099967369039 patio swivel Patio Cushions for cast set outdoor rattan picnic clearance pool rocker sets flat daybed steamer soccer Chaise Cushions adults trex double green 2 casual ohana team foldable sports chairs chair folding bench lafuma sojourn zero white aluminum lounges wicker bamboo ,Strathwood Falkner Chaise Lounge Cushion Eggshell,CHAIR,Strathwood by Amazon.com, low furniture black Outdoor Patio Cushions modway woven 099967369039 patio swivel Patio Cushions for cast set outdoor rattan picnic clearance pool rocker sets flat daybed steamer soccer Chaise Cushions adults trex double green 2 casual ohana team foldable sports chairs chair folding bench lafuma sojourn zero white aluminum lounges wicker bamboo  low furniture black Outdoor Patio Cushions modway woven 099967369039 patio swivel Patio Cushions for cast set outdoor rattan picnic clearance pool rocker sets flat daybed steamer soccer Chaise Cushions adults trex double green 2 casual ohana team foldable sports chairs chair folding bench lafuma sojourn zero white aluminum lounges wicker bamboo Strathwood Falkner Chaise Lounge Cushion Eggshell,text651,500-1000,star 3-4,yes,no
B088HHSGBB,FURNITURE, pared shelfs repisas modern white walls de bedroom bedrooms shelf , pared shelfs repisas modern white walls de bedroom bedrooms shelf ,AmazonBasics Floating Shelves with Ledge 24 Inch White 2 Pack,SHELF,AmazonBasics, pared shelfs repisas modern white walls de bedroom bedrooms shelf  pared shelfs repisas modern white walls de bedroom bedrooms shelf AmazonBasics Floating Shelves with Ledge 24 Inch White 2 Pack,text652,200-500,star 3-4,no,no
B07QC84LRJ,FURNITURE, hydraulic electric battery 4980 hand mid chisel chicago 2550 riveter century hammers 717 bits nut huck roofing gun loveseat insert 1 4 shank pneumatic nutsert leather hammer pop millwalkie modern cp big tool operated fuel rivnut m12 m18 kit powered nasty riveting thread 498 rivit cordless air , hydraulic electric battery 4980 hand mid chisel chicago 2550 riveter century hammers 717 bits nut huck roofing gun loveseat insert 1 4 shank pneumatic nutsert leather hammer pop millwalkie modern cp big tool operated fuel rivnut m12 m18 kit powered nasty riveting thread 498 rivit cordless air ,Rivet Mesa industrial 51 18 W Negro,TABLE,Rivet, hydraulic electric battery 4980 hand mid chisel chicago 2550 riveter century hammers 717 bits nut huck roofing gun loveseat insert 1 4 shank pneumatic nutsert leather hammer pop millwalkie modern cp big tool operated fuel rivnut m12 m18 kit powered nasty riveting thread 498 rivit cordless air  hydraulic electric battery 4980 hand mid chisel chicago 2550 riveter century hammers 717 bits nut huck roofing gun loveseat insert 1 4 shank pneumatic nutsert leather hammer pop millwalkie modern cp big tool operated fuel rivnut m12 m18 kit powered nasty riveting thread 498 rivit cordless air Rivet Mesa industrial 51 18 W Negro,text653,50-100,star 3-4,no,no
B07KRBBZMH,FURNITURE,,,Mint Green Swatch Ravenna Home,CHAIR,Ravenna Home,Mint Green Swatch Ravenna Home,text654,200-500,star 4-5,no,no
B07H376LF5,FURNITURE, chairs dining set room bucket modern single plastic , chairs dining set room bucket modern single plastic ,Phoenix Home Kenitra Contemporary Plastic Dining Chair Sky Blue Set of 4,CHAIR,Phoenix Home, chairs dining set room bucket modern single plastic  chairs dining set room bucket modern single plastic Phoenix Home Kenitra Contemporary Plastic Dining Chair Sky Blue Set of 4,text655,under 50,star 0- 1,yes,no
B07KR2XGZ2,FURNITURE,,,Deep Teal Swatch Ravenna Home,CHAIR,Ravenna Home,Deep Teal Swatch Ravenna Home,text656,under 50,star 4-5,no,no
B0714LYPVC,FURNITURE, drop house rustic furniture low antique dining wood small patio monarch style for nightstand country set rattan stand clearance end sets korean farmhouse table ottoman tv living mirror magnussen slatestone japanese storage and chairs crystal folding bench console large hillsdale bamboo , drop house rustic furniture low antique dining wood small patio monarch style for nightstand country set rattan stand clearance end sets korean farmhouse table ottoman tv living mirror magnussen slatestone japanese storage and chairs crystal folding bench console large hillsdale bamboo ,Stone Beam Coffee Tables,TABLE,Stone & Beam, drop house rustic furniture low antique dining wood small patio monarch style for nightstand country set rattan stand clearance end sets korean farmhouse table ottoman tv living mirror magnussen slatestone japanese storage and chairs crystal folding bench console large hillsdale bamboo  drop house rustic furniture low antique dining wood small patio monarch style for nightstand country set rattan stand clearance end sets korean farmhouse table ottoman tv living mirror magnussen slatestone japanese storage and chairs crystal folding bench console large hillsdale bamboo Stone Beam Coffee Tables,text657,500-1000,star 2-3,yes,no
